Gram panchayat,Village,Sample source,Sample tested date,Temperature, Colour, Odour, Taste, Turbidity, pH,TDS, Total Alkalinity, Chloride, Fluoride, Nitrate, Sulphate, Total Hardness, Iron,Conductivity,Portability
Charegaon,Charegaon,", location : Location : percolation well near PHC [ Source type : Open Well ] [ schemeId : 6313014, scheme name : percolation well near PHC, Type : Handpump ]",45089,33,3,0,0,0.5,7.4,662,178,62,0.2,31.5,4,362,0.06,878,1
Charegaon,Charegaon,", location : Location : NEAR GAVTHAN [ Source type : Deep Tubewell ] [ schemeId : 5358254, scheme name : Charegaon Dual Pump on Solar Energy, Type : Handpump ]",45089,33,3,0,0,0.5,7.3,562,98,42,0.2,45,1.3,390,0.06,748,1
Charegaon,Charegaon,", location : Location : NEAR GAVTHAN [ Source type : Deep Tubewell ] [ schemeId : 5358254, scheme name : Charegaon Dual Pump on Solar Energy, Type : Handpump ]",45089,33,2,0,0,0.5,7.2,730,178,64,0.4,34.7,2.1,378,0.09,968,1
Charegaon,Charegaon,"PrivateTube well / Bore well / Well, location : Anganwadi",45089,33,3,0,0,0.5,7.3,562,98,42,0.2,45,1.3,390,0.06,748,1
Charegaon,Charegaon,"PrivateHand Pump, location : chafal fata",45089,33,3,0,0,0.5,7.4,712,218,62,0.4,34.26,7.1,382,0.06,944,1
Charegaon,Charegaon,", location : Location : sHANKAR sURYAWANSHI HOUSE [ Source type : Deep Tubewell ] [ schemeId : 4406075, scheme name : CHAREGAON-SURYAWANSHI MALA, Type : Handpump ]",45089,33,3,0,0,0.5,7.2,730,178,64,0.4,34.7,2.1,378,0.09,968,1
Chikhali,Chikhali,School name : Z P SCHOOL,45176,33,0,0,0,0.5,7.3,160,26,33,0.001,0.12,0.9,211,0.08,210,1
Chikhali,Chikhali,School name : BHIKOBA PA. H. SCHOOL CHIKHLI,45176,32,0,0,0,0.5,7.3,380,34,33,0.001,0.12,2.6,211,0.02,256,1
Chikhali,Chikhali,Individual house tap water MILIND POPAT KAMBALE,45174,26,0,0,0,0.5,7,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Chikhali,Chikhali,Individual house tap water SHIVAJI SAMPAT MALI,45152,26,0,0,0,0.5,7.2,543,124,52,0.37,27.7,1.9,280,0.04,721,1
Chikhali,Chikhali,"Source Type : Open Well, location : NEAR NALLA",45090,33,3,0,0,0.5,7.2,543,124,52,0.37,27.7,1.9,280,0.05,721,1
Chikhali,Chikhali,"Others, location : Near Dhuloba Mandir",45092,34,2,0,0,0.2,7.1,324,60,56,0.11,1.6,0.87,80,0.09,507,1
Chikhali,Chikhali,Anganwadi name : anganwadi 2,45089,33,2,0,0,0.5,7.2,543,124,52,0.37,27.7,1.9,280,0.05,721,1
Chikhali,Chikhali,Anganwadi name : Chikhali 29,45092,34,2,0,0,0.2,7.1,125,36,24,0.11,1.6,0.82,44,0.09,195,1
Chikhali,Chikhali,Anganwadi name : anganwadi new1,45089,33,2,0,0,0.5,7.2,543,124,52,0.37,27.7,1.9,280,0.05,721,1
Chikhali,Chikhali,Anganwadi name : anganwadi -30,45092,34,2,0,0,0.2,7.1,181,40,36,0.12,0.06,1.19,52,0.1,282,1
Chinchani,Chinchani,"Source Type : Open Well, location : NEAR NALLA",45112,30,2,0,0,0.6,7.16,341,100,38,0.38,10.7,1.26,182,0.1,533,1
Chinchani,Chinchani,", location : Location : near Anganwadi [ Source type : Deep Tubewell ] [ schemeId : 6313027, scheme name : near Anganwadi, Type : Handpump ]",45112,30,2,0,0,0.6,7.2,388,98,42,0.4,10.6,1.6,234,0.09,606,1
Chinchani,Chinchani,Anganwadi name : anganwadi -31,45118,30,3,0,0,0.6,7.16,341,100,38,0.38,10.7,1.26,182,0.1,533,1
Chinchani,Chinchani,Individual house tap water DIPAK PATNE HOUSE,45118,30,3,0,0,0.6,7.2,388,98,42,0.4,10.6,1.6,234,0.09,606,1
Chinchani,Chinchani,Individual house tap water SANTOSH ANPAT HOUSE,45118,30,3,0,0,0.6,7.16,341,100,38,0.38,10.7,1.26,182,0.1,533,1
Chinchani,Chinchani,School name : z.p.school,45118,30,2,0,0,0.6,7.16,341,100,38,0.38,10.7,1.26,182,0.1,533,1
Chorajwadi,Chorajwadi,School name : ZP SCHOOL CHORAJWADI,45089,33,2,0,0,0.6,7.2,412,98,34,0.6,,0.88,260,0.06,542,1
Chorajwadi,Chorajwadi,Anganwadi name : anganwadi,45089,33,3,0,0,0.6,7.3,392,126,38,0.08,,0.8,212,0.06,518,1
Chorajwadi,Chorajwadi,"PrivateHand Pump, location : harne vasti hand pump",45089,33,2,0,0,0.6,7.3,392,126,38,0.08,,0.8,212,0.06,518,1
Chorajwadi,Chorajwadi,"PrivateHand Pump, location : parsoba odha handpump",45089,33,3,0,0,0.6,7.2,388,98,20,0.09,,12.6,236,0.08,518,1
Chorajwadi,Chorajwadi,", location : Location : near well [ Source type : Deep Tubewell ] [ schemeId : 6313032, scheme name : near well, Type : Handpump ]",45089,33,2,0,0,0.6,7.2,332,46,46,0.08,,2,234,0.04,520,1
Chorajwadi,Chorajwadi,Individual house tap water umesh kondiba shelake house,45089,33,2,0,0,0.6,7.2,388,98,20,0.09,,0.88,236,0.08,518,1
Chorajwadi,Chorajwadi,Individual house tap water vanita sarjerav harne,45089,33,2,0,0,0.6,7.3,392,392,38,0.08,,0.8,212,0.06,518,1
Chore,Chore,Anganwadi name : anganwadi 35,45089,33,3,0,0,0.5,7.3,385,118,28,0.11,11.2,1,226,0.08,510,1
Chore,Chore,Anganwadi name : Anganwadi 33,45089,33,3,0,0,0.5,7.2,288,26,28,0.12,38,1,236,0.06,452,1
Chore,Chore,Anganwadi name : anganwadi 34,45089,33,3,0,0,0.5,7.2,210,22,24,0.11,25,2,126,0.09,330,1
Chore,Chore,School name : JIJAMATA VIDYALAY CHORE,45089,33,3,0,0,0.5,7.3,600,98,60,0.1,36.6,1,382,0.06,796,1
Chore,Chore,School name : Z P SCHOOL,45089,33,3,0,0,0.5,7.3,385,118,28,0.11,11.2,1,226,0.08,510,1
Chore,Chore,Individual house tap water satish iknath salunkhe,45089,33,3,0,0,0.5,7.2,210,22,24,0.11,25,2,126,0.09,330,1
Chore,Chore,Individual house tap water kalpana dhondiram nalawade,45089,33,3,0,0,0.5,7.2,288,26,28,0.12,38,1,236,0.06,452,1
Chore,Chore,"Source Type : Open Well, location : NEAR NALLA",45089,33,3,0,0,0.5,7.2,210,22,24,0.11,25,2,126,0.09,330,1
Chore,Chore,"Source Type : Open Well, location : IN HABITATION",45089,33,3,0,0,0.5,7.2,288,26,28,0.12,38,1,236,0.06,452,1
Chore,Chore,"Source Type : Open Well, location : BEGHAR VASTI",45089,33,2,0,0,0.5,7.3,385,118,28,0.11,11.2,1,226,0.08,510,1
Chore,Chore,"Source Type : Open Well, location : NEAR NALLA",45089,33,2,0,0,0.5,7.3,600,98,60,0.1,36.6,1,382,0.06,796,1
Chore,Chore,"Source Type : Open Well, location : IN HABITATION",45089,33,3,0,0,0.5,7.3,385,118,28,0.11,11.2,1,226,0.08,510,1
Chore,Chore,School name : SAKHARWADI,45089,33,3,0,0,0.5,7.2,288,26,28,0.12,38,1,236,0.06,452,1
Chore,Sakharwadi,Anganwadi name : Anganwadi-174,45089,33,3,0,0,0.5,7.2,210,22,24,0.11,25,2,126,0.09,330,1
Chore,Sakharwadi,"Source Type : River, location : NEAR KRISHNA RIVER BHUYACHIWADI",45089,33,2,0,0,0.5,7.2,380,24,36,0.09,18,2,242,0.04,592,1
Chore,Sakharwadi,"Source Type : River, location : NEAR KRISHNA RIVER BHUYACHIWADI",45089,33,2,0,0,0.5,7.2,386,26,36,0.1,16,2,240,0.06,590,1
Chore,Sakharwadi,Individual house tap water jotiram jadhav,45089,33,3,0,0,0.5,7.2,380,24,36,0.09,18,2,242,0.04,592,1
Chore,Sakharwadi,Individual house tap water aanandrav pawar,45089,33,2,0,0,0.5,7.2,386,26,36,0.1,16,2,240,0.06,590,1
Chougulemala,Chaugulemala,"Source Type : Deep Tubewell, location : NEAR B.G. PATIL HOUSE",45099,32,2,0,0,0.5,7.2,292,68,40,0.22,30.65,2.6,180,0.09,456,1
Chougulemala,Chaugulemala,Anganwadi name : anganwadi 33,45098,33,2,0,0,0.5,7.3,495,112,44,0.31,24.95,0.89,268,0.1,864,1
Chougulemala,Chaugulemala,Anganwadi name : anganwadi new,45098,33,2,0,0,0.5,7.3,386,100,48,0.65,4.98,1.44,104,0.08,512,1
Chougulemala,Chaugulemala,Individual house tap water tanaji lakshaman patil,45098,33,2,0,0,0.5,7.3,383,140,52,0.51,7.08,0.79,160,0.12,509,1
Chougulemala,Chaugulemala,Individual house tap water madhukar maruti yadhav,45098,33,2,0,0,0.5,7.3,350,100,80,0.35,3.24,1.3,112,0.13,464,1
Delewadi,Delewadi,"Source Type : Open Well, location : NEAR NAULA",45079,34,2,0,0,0.8,7.2,238,64,36,0.02,22.12,0.59,148,0.06,316,1
Delewadi,Delewadi,School name : z.p.school,45131,27,2,0,0,0.4,7.2,234,,34,0.03,20.12,0.6,146,0.06,320,1
Delewadi,Delewadi,Anganwadi name : anganwadi,45131,27,2,0,0,0.4,7.2,238,,36,0.02,22.12,0.59,148,0.04,316,1
Delewadi,Delewadi,Individual house tap water appaso ananda babar,45131,27,2,0,0,0.4,7.2,234,,34,0.03,20.12,0.6,146,0.04,320,1
Delewadi,Delewadi,Individual house tap water jivendra krishnat babar,45131,27,2,0,0,0.4,7.2,238,,36,0.02,22.12,0.59,148,0.05,316,1
Dhanakwadi (n.v.),Dhanakwadi (n.v.),"Source Type : Deep Tubewell, location : IN GHAOTHAN",45112,30,2,0,0,0.6,7.3,342,82,54,0.09,1.8,2,222,0.09,454,1
Dhanakwadi (n.v.),Dhanakwadi (n.v.),Anganwadi name : Anganwadi 37,45112,30,3,0,0,0.2,7.2,226,78,22,1.46,0.1,0.6,180,0.12,302,1
Dhanakwadi (n.v.),Dhanakwadi (n.v.),Individual house tap water Dhananjay Sabale,45112,30,2,0,0,0.6,7.3,224,38,20,0.26,1.2,1.4,78,0.08,296,1
Dhanakwadi (n.v.),Dhanakwadi (n.v.),Individual house tap water Sandip Deshamane,45112,30,3,0,0,0.2,7.2,222,78,42,0.2,1.66,0.8,150,0.09,298,1
Dhavarwadi,Dhavarwadi,Anganwadi name : anganwadi 38,45089,33,2,0,0,0.6,7.2,400,58,60,0.11,37,1,276,0.08,625,1
Dhavarwadi,Dhavarwadi,School name : z.p.school,45089,33,2,0,0,0.6,7.2,400,58,60,0.11,37,1,276,0.08,625,1
Dhavarwadi,Dhavarwadi,Individual house tap water bapurav vechalekar,45089,33,2,0,0,0.6,70.2,376,22,24,0.19,2,2,256,0.06,588,1
Dhavarwadi,Dhavarwadi,Individual house tap water chandrakant chandugade,45092,34,2,0,0,0.5,7.2,118,40,24,0.1,0.52,0.84,24,0.14,185,1
Dhavarwadi,Dhavarwadi,"Source Type : Open Well, location : DHAVARWADI",45089,33,3,0,0,0.6,7.2,400,58,60,0.11,37,1,276,0.08,625,1
Dhondewadi,Dhondewadi,School name : SWA. SAI.ANANDRAO PATIL VIDYALAY DHONDEWADI,45127,28,2,0,0,0.6,7.7,1206,194,274,0.45,48.1,6.4,556,0.11,1860,1
Dhondewadi,Dhondewadi,"PrivateTube well / Bore well / Well, location : Krushnat Dinkar Kakade",45127,28,2,0,0,0.6,7.7,1206,194,274,0.45,48.1,6.4,556,0.11,1860,1
Dhondewadi,Dhondewadi,"PrivateTube well / Bore well / Well, location : Hanamant Tukaram Kakade",45127,28,2,0,0,0.6,7.7,1210,200,258,0.45,46.1,6.8,546,0.12,1888,1
Dhondewadi,Dhondewadi,"Source Type : Open Well, location : IN GAOTHAN",45099,33,2,0,0,0.5,7.2,497,140,80,0.06,35.76,0.69,192,0.05,658,1
Dhondewadi,Dhondewadi,"Source Type : Open Well, location : near village nala well",45092,33,2,0,0,0.5,7.2,388,88,64,0.07,34.45,0.66,204,0.82,515,1
Dhondewadi,Dhondewadi,School name : z.p.school,45092,33,2,0,0,0.5,7.3,230,60,28,0.08,9.32,0.77,104,0.06,305,1
Dushere,Dushere,"Source Type : River, location : NEAR KRISHNA RIVER",45083,34,2,0,0,0.6,7.1,88,36,12,0.08,0.55,4.5,42,0.06,134,1
Dushere,Dushere,"Others, location : Khadkmala",45083,34,3,0,0,0.6,7.3,554,128,64,0.18,26.1,5,218,0.08,732,1
Dushere,Dushere,"Others, location : Chainimala",45083,34,3,0,0,0.6,7.3,488,100,252,0.03,21.6,6,182,0.08,644,1
Dushere,Dushere,"Others, location : Chinimala",45083,34,3,0,0,0.6,7.3,692,140,104,0.02,13.1,4.1,246,0.06,914,1
Dushere,Dushere,"Others, location : ??????? mala",45083,34,3,0,0,0.6,7.3,626,148,84,0.11,12.75,4.8,222,0.06,828,1
Dushere,Dushere,"Others, location : Nalbhag",45083,34,3,0,0,0.6,7.5,852,124,60,0.07,45.15,5,286,0.04,1126,1
Dushere,Dushere,School name : z.p.school,45131,26,0,0,0,0.6,7.3,488,100,252,0.03,21.6,6,182,0.11,644,1
Dushere,Dushere,School name : zp school,45131,26,0,0,0,0.6,7.1,88,36,12,0.08,0.55,4.5,42,0.12,134,1
Dushere,Dushere,"Others, location : gawthan",45189,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Dushere,Dushere,"Others, location : gavthan",45131,26,0,0,0,0.6,7.3,488,100,252,0.03,21.6,6,182,0.11,644,1
Dushere,Dushere,Anganwadi name : anganwadi,45131,26,0,0,0,0.6,7.1,88,36,12,0.08,0.55,4.5,42,0.1,134,1
Dushere,Dushere,", location : Location : Near Mahadev D.Patil nouse [ Source type : Deep Tubewell ] [ schemeId : 6313173, scheme name : Near Mahadev D.Patil nouse, Type : Handpump ]",45204,,,,,,,,,,0.12,,,,,,0
Gaikwadwadi,Gaikwadwadi,Anganwadi name : anganwadi,45118,30,3,0,0,0.5,7.2,474,78,54,0.1,20.7,2.3,246,0.04,746,1
Gaikwadwadi,Gaikwadwadi,School name : z.p.school,45118,30,3,0,0,0.5,7.2,474,78,54,0.1,20.7,2.3,246,0.04,746,1
Gaikwadwadi,Gaikwadwadi,Individual house tap water SOMNATH PAWAR HOUSE,45118,30,2,0,0,0.5,7.2,474,78,54,0.1,20.7,2.3,246,0.04,746,1
Gaikwadwadi,Gaikwadwadi,Individual house tap water PRAKASH PAWAR HOUSE,45118,30,3,0,0,0.5,7.2,474,78,54,0.1,20.7,20.7,246,0.04,746,1
Gaikwadwadi,Gaikwadwadi,"Source Type : Open Well, location : NEAR GAOTHAN",45112,30,2,0,0,0.5,7.2,474,78,54,0.1,20.7,2.3,246,0.04,746,1
Gamewadi,Gamewadi,"Source Type : Open Well, location : Near Naula",45079,34,2,0,0,0.8,7.3,432,156,44,0.11,42.61,2,40,0.06,676,1
Gamewadi,Gamewadi,"Source Type : Open Well, location : NINAI MANDIR",45079,34,2,0,0,0.8,7.1,92,52,20,0,8.57,0,40,0.1,143,1
Gamewadi,Gamewadi,Anganwadi name : anganwadi,45079,34,2,0,0,0.8,7.1,92,52,20,0,8.57,0,40,0.1,143,1
Gamewadi,Gamewadi,Individual house tap water shrirang pandurng aswale,45079,34,2,0,0,0.8,7.1,92,52,20,0,8.57,0,40,0.1,143,1
Gamewadi,Gamewadi,Individual house tap water maya santosh jadhv,45079,34,2,0,0,0.8,7.1,92,52,20,0,8.57,0,40,0.1,143,1
Gamewadi,Gamewadi,School name : z.p.school,45195,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,198,0.06,368,1
Gamewadi,Patharwadi,Anganwadi name : anganwadi,Tested in lab,34,2,0,0,0.8,7.3,432,156,44,0.11,42.61,2,40,0.06,676,1
Ganeshwadi,Ganeshwadi,Individual house tap water LAXMI RAGHU HINUKALE,45138,26,2,0,0,0.5,7.1,216,48,22,0.22,2,1.4,100,0.08,300,1
Ganeshwadi,Ganeshwadi,Individual house tap water ANJALI KADAM,45138,26,2,0,0,0.5,7.1,216,48,22,0.22,2,1.4,100,0.08,300,1
Ganeshwadi,Ganeshwadi,"Source Type : Open Well, location : WELL NEAR VILLAGE",45097,33,3,0,0,0.5,7.1,218,46,20,0.2,2.1,1.6,104,0.09,288,1
Ganeshwadi,Ganeshwadi,"Source Type : Open Well, location : NEAR GAOTHAN",45097,33,3,0,0,0.5,7.1,216,48,22,0.22,2,1.4,100,0.08,300,1
Ganeshwadi,Ganeshwadi,School name : z.p.school,45097,33,3,0,0,0.5,7.1,218,46,20,0.2,2.1,1.6,104,0.09,288,1
Gharalwadi,Gharalwadi,Individual house tap water DIPAK GHARAL,45138,26,2,0,0,0.4,7.2,306,50,48,0.6,3.7,2.6,162,0.09,412,1
Gharalwadi,Gharalwadi,Individual house tap water SANGITA GHARAL,45138,26,2,0,0,0.4,7.2,306,50,48,0.6,3.7,2.6,162,0.09,412,1
Gharalwadi,Gharalwadi,"Source Type : Deep Tubewell, location : In habitation",45097,33,3,0,0,0.4,7.2,306,50,48,0.6,3.7,2.6,162,0.09,412,1
Gharalwadi,Gharalwadi,School name : GHARALWADI,45127,33,3,0,0,0.4,7.2,306,50,48,0.6,3.7,2.6,162,0.09,412,1
Gharalwadi,Gharalwadi,School name : GHARALWADI,45097,33,2,0,0,0.4,7.1,262,58,14,0.2,1.6,2.6,134,0.06,346,1
Gharalwadi,Gharalwadi,Anganwadi name : anganwadi 50,45097,33,2,0,0,0.4,7.2,306,50,48,0.6,3.7,2.6,162,,412,1
Gharewadi,Gharewadi,Anganwadi name : anganwadi new,45146,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.012,156,1
Gharewadi,Gharewadi,Anganwadi name : anganwadi 45,45146,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Gharewadi,Gharewadi,Anganwadi name : anganwadi 46,45146,32,0,0,0,0.4,7,299,34,33,0.001,0.12,0.9,211,0.012,211,1
Gharewadi,Gharewadi,Anganwadi name : anganwadi 47,45146,33,0,0,0,0.4,7,210,34,42,0.001,1,0.9,211,0.001,156,1
Gharewadi,Gharewadi,School name : GHAREWADI NO.2,45146,32,0,0,0,0.4,7,160,42,33,0.001,0.12,0.9,211,0.02,156,1
Gharewadi,Gharewadi,School name : GHAREWADI NO. 1,45146,32,0,0,0,0.4,7.1,160,44,33,0.001,0.12,0.9,211,0.02,266,1
Gharewadi,Gharewadi,"Source Type : Open Well, location : IN HABITATION",45146,33,0,0,0,0.1,7,299,34,42,0.001,0.12,0.9,62,0.02,154,1
Gharewadi,Navin Gharewadi,"Source Type : Open Well, location : NEAR NAULA",45146,32,0,0,0,0.4,7,299,34,33,0.001,0.12,7,211,0.012,266,1
Ghogaon,Ghogaon,Individual house tap water RAJENDRA BHEDATE,45175,26,0,0,0,0.5,7.3,160,26,33,0.001,0.12,0.9,211,0.08,211,1
Ghogaon,Ghogaon,Individual house tap water DHANASHREE PATIL,45175,26,0,0,0,0.5,7.3,160,34,42,0.001,0.12,0.9,274,0.02,210,1
Ghogaon,Ghogaon,"Source Type : Open Well, location : NEAR ANGANWADI",45097,33,3,0,0,0.4,7.3,280,82,72,0.3,0.1,0.72,110,0.04,378,1
Ghogaon,Ghogaon,"PrivateTube well / Bore well / Well, location : Shivajinagar jadhavwadi",45097,33,3,0,0,0.4,7.2,282,58,34,0.2,4.96,1.06,162,0.06,379,1
Ghogaon,Ghogaon,Individual house tap water shivajinagar stand,45097,33,3,0,0,0.4,7.2,286,56,36,0.3,5.1,1.1,166,0.04,376,1
Ghogaon,Ghogaon,Individual house tap water datta mandir,45097,33,3,0,0,0.4,7.2,228,50,30,0.3,4.6,0.4,106,0.04,308,1
Ghogaon,Ghogaon,,45097,33,2,0,0,0.4,7.2,246,82,26,0.26,0.8,0.5,110,0.02,332,1
Ghogaon,Ghogaon,Anganwadi name : SAINAGAR GHOGAON NAVIN,45097,33,3,0,0,0.4,7.2,246,82,26,0.26,0.8,0.5,110,0.02,332,1
Ghogaon,Ghogaon,School name : DNYANAMRUT MADYAMIK & UCHMADYAMIK VID. GHOGAON,45097,33,2,0,0,0.4,7.2,282,58,34,0.2,4.96,1.06,162,0.06,379,1
Gholapwadi,Gholapwadi,Individual house tap water SATISH RAMCHANDRA CHANDUGADE,45174,26,0,0,0,0.4,7,160,34,44,0.001,0.12,0.9,211,0.02,210,1
Gholapwadi,Gholapwadi,Individual house tap water SAMBHAJI DNYANU GHOLAP,45174,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,256,1
Gholapwadi,Gholapwadi,"Source Type : Open Well, location : in habitaiton",45089,33,2,0,0,0.2,7.1,300,84,48,0.37,4.87,0.65,128,0.05,397,1
Gholapwadi,Gholapwadi,", location : Location : in chimta [ Source type : Open Well ] [ schemeId : 6313209, scheme name : in chimta, Type : Handpump ]",45089,33,3,0,0,0.2,7.2,405,100,40,0.46,4.91,0.87,224,0.06,538,1
Gholapwadi,Gholapwadi,", location : Location : behind Sandeep Gaikwad house [ Source type : Deep Tubewell ] [ schemeId : 6313212, scheme name : behind Sandeep Gaikwad house, Type : Handpump ]",45089,33,3,0,0,0.2,7.2,450,100,40,0.55,15.69,1.25,276,0.06,596,1
Gholapwadi,Gholapwadi,Anganwadi name : Anganwadi,45089,33,2,0,0,0.2,7.2,405,100,40,0.46,4.91,0.87,224,0.06,538,1
Gholapwadi,Gholapwadi,School name : z.p.school,45089,25,2,0,0,0.2,7.3,468,82,38,0.22,9.43,1,298,0.4,618,1
Ghonashi,Ghonashi,"Source Type : Open Well, location : EAST OF GAOTHAN",45121,30,3,0,0,0.4,7.4,663,178,82,0.4,2.2,3.6,300,0.1,884,1
Ghonashi,Ghonashi,School name : z.p.school,45121,30,3,0,0,0.4,7.4,663,178,82,0.4,2.2,3.6,300,0.1,884,1
Ghonashi,Ghonashi,"PrivateHand Pump, location : sainagar hand pump 1",45112,30,2,0,0,0.6,7.2,274,126,34,0.32,1.6,2.26,106,0.06,360,1
Godwadi,Godwadi,"Source Type : Deep Tubewell, location : GAOTHAN",45089,33,2,0,0,0.5,7.2,532,82,98,0.2,26.12,1.6,322,0.04,706,1
Godwadi,Godwadi,Anganwadi name : ANGANWADI 44,45089,33,2,0,0,0.5,7.3,370,58,54,0.3,22.6,2,222,0.06,492,1
Godwadi,Godwadi,School name : GODWADI,45089,33,2,0,0,0.5,7.2,532,82,98,0.2,26.12,1.6,322,0.04,706,1
Godwadi,Godwadi,"PrivateHand Pump, location : balaso sampat ghadage",45089,33,2,0,0,0.5,7.2,532,82,98,0.2,26.12,1.6,322,0.04,706,1
Godwadi,Godwadi,"PrivateHand Pump, location : arjun bhargav ghadage",45089,33,2,0,0,0.5,7.3,370,58,54,0.3,22.6,2,222,0.06,492,1
Goleshwar,Goleshwar,"Source Type : River, location : GOLESHWAR GAOTHAN",45189,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Goleshwar,Goleshwar,"Source Type : Open Well, location : in habitaiton",45189,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,154,1
Goleshwar,Goleshwar,,45190,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,368,1
Goleshwar,Goleshwar,,45079,34,0,0,0,0.4,7.6,809,140,44,0.1,15.6,1.87,180,0.06,1072,1
Goleshwar,Goleshwar,,45079,34,0,0,0,0.4,7.3,270,80,32,0.14,7.86,1.03,152,0.09,358,1
Goleshwar,Goleshwar,,45079,34,0,0,0,0.4,7,56,20,12,0.11,0.6,1.51,20,0.08,89,1
Goleshwar,Goleshwar,-----,45079,34,0,0,0,0.4,7.2,520,152,44,0.14,14.8,1.66,220,0.06,688,1
Goleshwar,Goleshwar,Public tap water location : -----,45079,34,0,0,0,0.4,7.6,836,128,108,0.22,7.2,0.03,304,0.06,1109,1
Goleshwar,Goleshwar,"Others, location : Sandip Bhaskar Mane House",45079,34,0,0,0,0.4,7.6,836,128,108,0.22,7.2,0.03,304,0.05,1108,1
Goleshwar,Goleshwar,School name : KALYANI ENGLISH MEDIUM SCHOOL KARVE NAKA GOLESHWAR,45131,26,0,0,0,0.4,7.3,270,80,32,0.14,7.86,1.03,152,0.11,358,1
Goleshwar,Goleshwar,School name : KALYANI MARATHI MEDIUM SCHOOL KARVE NAKA GOLESHWAR,45131,26,0,0,0,0.6,7.6,809,140,44,0.1,15.6,1.87,180,0.1,1072,1
Goleshwar,Goleshwar,School name : z.p.school,45131,26,0,0,0,0.2,7.6,834,128,108,0.22,7.26,0.03,304,0.11,1108,1
Goleshwar,Goleshwar,Anganwadi name : goleshwar 53,45131,26,0,0,0,0.2,7.6,834,128,108,0.22,7.26,0.03,304,0.12,1108,1
Goleshwar,Goleshwar,Anganwadi name : goleshwar 54,45131,26,0,0,0,0.4,7.5,470,108,44,0.11,26.5,2.14,212,0.11,620,1
Goleshwar,Goleshwar,Anganwadi name : 272,45131,26,0,0,0,0.4,7.3,270,80,32,0.14,7.86,1.03,152,0.09,358,1
Goleshwar,Goleshwar,Anganwadi name : ANGANWADI NEW,45131,26,0,0,0,0.4,7.6,809,140,44,0.1,15.6,1.87,180,0.11,1072,1
Goleshwar,Goleshwar,"Others, location : Pawar wasti",45131,26,0,0,0,0.2,7.6,834,128,108,0.22,7.26,0.03,304,0.1,1108,1
Goleshwar,Goleshwar,Anganwadi name : goleshwar navin,45131,26,0,0,0,0.4,7.5,470,108,44,0.11,26.5,2.14,212,0.1,620,1
Goleshwar,Goleshwar,"Others, location : Bapuji Nagar",45131,26,0,0,0,0.4,7.3,270,80,32,0.14,7.86,1.03,152,0.08,358,1
Gondi,Gondi,"Others, location : Anganwadi No.56",45133,26,0,0,0,0.6,7.4,820,,138,0.1,50,2,422,0.04,1284,1
Gondi,Gondi,"Others, location : Anganwadi No 57",45175,26,0,0,0,0.5,7.3,160,26,33,0.001,0.12,0.9,274,0.02,368,1
Gondi,Gondi,"Others, location : Navin Anganwadi",45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.21,0.9,211,0.09,254,1
Gondi,Gondi,School name : z.p.school,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,210,1
Gondi,Gondi,,45099,34,2,0,0,0.5,7.55,1372,200,326,0.19,12.6,1.1,596,0.06,2178,1
Gondi,Gondi,"Source Type : River, location : KRISHNA RIVER",45099,34,2,0,0,0.5,7.83,1438,102,246,0.06,45,1,374,0.04,1908,1
Gondi,Gondi,"Source Type : Open Well, location : in habitaiton",45099,34,2,0,0,0.5,7.3,316,118,42,0.11,14.2,1.2,158,0.06,488,1
Gosavewadi,Gosavewadi,Anganwadi name : ANGANWADI 45,45112,30,2,0,0,0.5,7.2,436,98,50,0.38,21.5,2.98,200,0.03,682,1
Gosavewadi,Gosavewadi,School name : z.p.school,45118,30,3,0,0,0.5,7.2,438,100,50,0.4,21.6,3.1,202,0.04,684,1
Gosavewadi,Gosavewadi,Individual house tap water ANANDA PAWAR HOUSE,45118,30,2,0,0,0.5,7.2,438,100,50,0.4,21.6,3.1,202,0.04,684,1
Gosavewadi,Gosavewadi,Individual house tap water ANIL MADANE HOUSE,45118,30,2,0,0,0.5,7.2,436,98,50,0.38,21.5,2.98,200,0.03,682,1
Gosavewadi,Gosavewadi,"Source Type : Open Well, location : GOSAVEWADI 45",45112,30,2,0,0,0.5,7.2,438,100,50,0.4,21.6,3.1,202,0.04,684,1
Gote,Gote,"Source Type : Open Well, location : NEAR KOYANA RIVER",45085,33,2,0,0,0.5,7.5,388,80,44,0,17.86,1,60,0,606,1
Gote,Gote,Anganwadi name : anganwadi 61,45085,33,2,0,0,0.2,7.52,47,8,4,0.02,1.22,0.8,16,0.01,73,1
